4850
1508375	1508510	1	18	40
1508375	1508510	1	18	41
1510451	1510541	1	18	40
1510452	1510541	1	18	41
1513686	1513765	1	18	40
1513686	1513765	1	18	41
1514056	1514132	1	18	40
1514056	1514132	1	18	41
1515014	1515200	1	18	40
1515014	1515200	1	18	41
1515300	1515455	1	18	40
1515300	1515455	1	18	41
1515993	1516058	1	18	40
1515993	1516058	1	18	41
1516258	1516326	1	18	40
1516258	1516326	1	18	41
1516855	1517029	1	18	40
1516855	1517029	1	18	41
1517610	1517897	1	18	41
1517610	1517983	1	18	40
1519441	1519520	1	18	41
1520105	1521665	1	18	41
1527529	1527668	2	19	42
1527930	1528085	2	19	42
1528411	1528549	2	19	42
1530101	1530272	2	19	42
1531347	1531520	2	19	42
1535190	1535327	2	19	42
1536756	1536830	2	19	42
1537740	1537813	2	19	42
1581994	1582185	2	20	43
1581994	1582185	2	20	44
1581994	1582185	2	20	45
1584011	1585126	2	20	46
1584179	1585126	2	20	43
1584179	1585126	2	20	44
1584179	1585126	2	20	45
1585828	1586007	2	20	43
1585828	1586007	2	20	44
1585828	1586007	2	20	45
1585828	1586007	2	20	46
1586304	1586395	2	20	43
1586304	1586395	2	20	44
1586304	1586395	2	20	45
1586304	1586395	2	20	46
1586977	1587171	2	20	43
1586977	1587171	2	20	44
1586977	1587171	2	20	45
1586977	1587171	2	20	46
1588147	1588265	2	20	43
1588147	1588265	2	20	44
1588147	1588265	2	20	45
1588147	1588265	2	20	46
1588645	1588718	2	20	43
1588645	1588718	2	20	44
1588645	1588718	2	20	45
1588645	1588718	2	20	46
1588881	1588946	2	20	43
1588881	1588946	2	20	44
1588881	1588946	2	20	45
1588881	1588946	2	20	46
1600086	1600172	2	20	43
1600086	1600172	2	20	44
1600086	1600172	2	20	45
1600086	1600172	2	20	46
1602650	1602753	2	20	43
1602650	1602753	2	20	44
1602650	1602753	2	20	45
1602650	1602753	2	20	46
1606214	1606412	2	20	43
1606214	1606412	2	20	44
1606214	1606412	2	20	45
1606214	1606412	2	20	46
1608254	1608397	2	20	43
1608254	1608397	2	20	44
1608254	1608397	2	20	45
1608254	1608397	2	20	46
1609720	1609985	2	20	43
1609720	1609985	2	20	44
1609720	1609985	2	20	45
1609720	1609985	2	20	46
1610327	1610421	2	20	43
1610327	1610421	2	20	44
1610327	1610421	2	20	45
1610327	1610421	2	20	46
1611008	1611153	2	20	43
1611008	1611153	2	20	44
1611008	1611153	2	20	45
1611008	1611153	2	20	46
1611854	1611874	2	20	43
1611854	1611874	2	20	45
1611854	1611874	2	20	46
1614002	1614207	2	20	43
1614002	1614207	2	20	44
1614002	1614207	2	20	45
1614002	1614207	2	20	46
1614321	1614382	2	20	43
1614321	1614382	2	20	44
1614321	1614382	2	20	45
1614321	1614382	2	20	46
1617344	1617462	2	20	43
1617344	1617462	2	20	44
1617344	1617462	2	20	45
1617344	1617462	2	20	46
1619969	1620038	2	20	43
1619969	1620038	2	20	44
1619969	1620038	2	20	45
1619969	1620038	2	20	46
1625112	1625374	2	20	43
1625112	1625374	2	20	44
1625112	1625374	2	20	45
1625112	1625374	2	20	46
1626217	1626311	2	20	43
1626217	1626311	2	20	44
1626217	1626311	2	20	45
1626217	1626311	2	20	46
1630289	1630333	2	20	43
1630289	1630333	2	20	45
1633213	1633380	2	20	43
1633213	1633380	2	20	44
1633213	1633380	2	20	45
1633213	1633380	2	20	46
1634703	1634814	2	20	43
1634703	1634814	2	20	44
1634703	1634814	2	20	45
1634703	1634814	2	20	46
1639165	1639322	2	20	43
1639165	1639322	2	20	44
1639165	1639322	2	20	45
1639165	1639322	2	20	46
1654691	1654851	2	20	43
1654691	1654851	2	20	44
1654691	1654851	2	20	45
1654691	1654851	2	20	46
1657902	1658065	2	20	43
1657902	1658065	2	20	44
1657902	1658065	2	20	45
1657902	1658065	2	20	46
1659534	1659649	2	20	43
1659534	1659649	2	20	44
1659534	1659649	2	20	45
1659534	1659649	2	20	46
1663597	1663792	2	20	43
1663597	1663792	2	20	44
1663597	1663792	2	20	45
1663597	1663792	2	20	46
1664543	1664605	2	20	45
1665567	1665642	2	21	47
1697099	1697842	2	20	46
1698343	1698531	2	20	43
1698343	1698531	2	20	44
1919993	1920836	1	22	48
1929927	1930169	1	22	49
1937966	1939735	1	22	50
1938456	1938529	1	22	51
1939606	1939735	1	22	48
1939606	1939735	1	22	49
1939606	1939735	1	22	51
1943175	1943589	1	22	52
1944519	1944700	1	22	48
1944519	1944700	1	22	49
1944519	1944700	1	22	50
1944519	1944700	1	22	51
1944519	1944700	1	22	52
1946263	1946492	1	22	48
1946263	1946492	1	22	49
1946263	1946492	1	22	50
1946263	1946492	1	22	51
1946263	1946492	1	22	52
1948389	1948514	1	22	48
1948389	1948514	1	22	49
1948389	1948514	1	22	50
1948389	1948514	1	22	51
1948389	1948514	1	22	52
1950090	1950304	1	22	48
1950090	1950304	1	22	49
1950090	1950304	1	22	50
1950090	1950304	1	22	51
1950090	1950304	1	22	52
1950779	1950914	1	22	48
1950779	1950914	1	22	49
1950779	1950914	1	22	50
1950779	1950914	1	22	51
1950779	1950914	1	22	52
1951922	1952053	1	22	48
1951922	1952053	1	22	49
1951922	1952053	1	22	50
1951922	1952053	1	22	51
1951922	1952053	1	22	52
1957442	1958138	1	22	52
1957442	1958141	1	22	49
1957442	1958141	1	22	50
1957442	1958265	1	22	48
1957442	1958327	1	22	51
1974564	1974766	1	23	53
1974808	1974952	1	23	53
1974978	1975446	1	23	53
1975687	1975903	1	23	53
1975939	1976057	1	23	53
1976075	1976148	1	23	53
1981950	1986452	2	24	54
1987270	1987370	2	24	54
1988822	1988900	2	24	54
1989348	1989503	2	24	54
1992318	1992527	2	24	54
1995992	1996112	2	24	54
2003171	2008111	1	25	55
2018607	2019724	2	26	56
2019808	2019820	2	26	56
2070633	2070635	1	27	57
2074627	2074641	1	27	58
2074677	2074795	1	27	57
2074709	2074793	1	27	58
2074811	2074973	1	27	57
2074837	2074973	1	27	58
2093329	2096005	2	28	59
2093330	2096005	2	28	60
2094827	2096005	2	28	61
2094869	2096005	2	28	62
2097581	2097677	2	28	59
2097581	2097677	2	28	61
2097581	2097677	2	28	62
2097581	2101615	2	28	60
2098660	2098699	2	28	59
2098660	2098699	2	28	62
2098660	2101615	2	28	61
2101547	2101615	2	28	59
2101547	2101615	2	28	62
2103122	2103234	2	28	59
2103122	2103234	2	28	60
2103122	2103234	2	28	61
2103122	2103234	2	28	62
2104932	2105155	2	28	59
2104932	2105155	2	28	60
2104932	2105155	2	28	61
2104932	2105155	2	28	62
2111126	2111185	2	28	62
2113533	2113613	2	28	59
2113533	2113613	2	28	60
2113533	2113613	2	28	61
2113533	2113613	2	28	62
2116390	2116527	2	28	59
2116390	2116527	2	28	60
2116390	2116527	2	28	61
2116390	2116527	2	28	62
2116967	2117055	2	28	59
2116967	2117055	2	28	60
2116967	2117055	2	28	61
2116967	2117055	2	28	62
2117532	2117586	2	28	59
2117532	2117586	2	28	60
2117532	2117586	2	28	61
2117532	2117586	2	28	62
2119950	2120003	2	28	59
2119950	2120003	2	28	60
2119950	2120003	2	28	61
2119950	2120003	2	28	62
2120657	2120767	2	28	62
2120657	2120776	2	28	61
2120657	2120792	2	28	60
2120657	2120827	2	28	59
2145175	2146633	1	29	63
2146809	2146921	1	29	64
2147153	2147317	1	29	63
2147153	2147317	1	29	64
2149443	2149612	1	29	65
2149443	2149612	1	29	66
2149552	2149612	1	29	63
2149552	2149612	1	29	64
2149559	2149612	1	29	67
2151807	2151862	1	29	63
2151807	2151862	1	29	64
2151807	2151862	1	29	65
2151807	2151862	1	29	66
2151807	2151862	1	29	67
2153172	2153229	1	29	63
2153172	2153229	1	29	64
2153172	2153229	1	29	65
2153172	2153229	1	29	66
2153172	2153229	1	29	67
2155845	2155918	1	29	63
2155845	2155918	1	29	64
2155845	2155918	1	29	65
2155845	2155918	1	29	66
2155845	2155918	1	29	67
2159164	2159277	1	29	63
2159164	2159277	1	29	64
2159164	2159277	1	29	65
2159164	2159277	1	29	66
2159164	2159277	1	29	67
2161090	2161135	1	29	63
2161090	2161135	1	29	64
2161090	2161135	1	29	65
2161090	2161135	1	29	66
2161090	2161135	1	29	67
2162925	2162999	1	29	63
2162925	2162999	1	29	65
2162925	2162999	1	29	67
2163683	2163761	1	29	67
2163683	2164763	1	29	64
2163683	2164766	1	29	63
2163683	2166286	1	29	65
2163683	2166286	1	29	66
2163816	2163865	1	29	67
2203605	2204033	1	30	68
2207820	2207879	1	30	68
2261970	2262011	1	30	69
2262101	2262151	1	30	68
2262101	2262151	1	30	69
2320862	2321102	1	30	70
2320984	2321102	1	30	71
2323164	2323418	1	30	72
2374151	2374219	1	30	73
2375023	2375360	1	30	74
2375052	2375360	1	30	75
2436564	2436680	1	30	68
2436564	2436680	1	30	69
2436564	2436680	1	30	70
2436564	2436680	1	30	71
2436564	2436680	1	30	72
2436564	2436680	1	30	73
2436564	2436680	1	30	74
2441932	2442013	1	30	68
2441932	2442013	1	30	69
2441932	2442013	1	30	70
2441932	2442013	1	30	71
2441932	2442013	1	30	72
2441932	2442013	1	30	73
2441932	2442013	1	30	74
2441932	2442013	1	30	75
2457745	2457825	1	30	68
2457745	2457825	1	30	69
2457745	2457825	1	30	70
2457745	2457825	1	30	71
2457745	2457825	1	30	72
2457745	2457825	1	30	73
2457745	2457825	1	30	74
2457745	2457825	1	30	75
2460605	2460684	1	30	68
2460605	2460684	1	30	69
2460605	2460684	1	30	70
2460605	2460684	1	30	71
2460605	2460684	1	30	72
2460605	2460684	1	30	73
2460605	2460684	1	30	74
2460605	2460684	1	30	75
2461655	2461761	1	30	68
2461655	2461761	1	30	69
2461655	2461761	1	30	70
2461655	2461761	1	30	71
2461655	2461761	1	30	72
2461655	2461761	1	30	73
2461655	2461761	1	30	74
2461655	2461761	1	30	75
2464308	2464345	1	30	68
2464308	2464345	1	30	69
2464308	2464345	1	30	70
2464308	2464345	1	30	71
2464308	2464345	1	30	72
2464308	2464345	1	30	73
2464308	2464345	1	30	74
2464308	2464345	1	30	75
2466669	2466811	1	30	68
2466669	2466811	1	30	69
2466669	2466811	1	30	70
2466669	2466811	1	30	71
2466669	2466811	1	30	72
2466669	2466811	1	30	73
2466669	2466811	1	30	74
2466669	2466811	1	30	75
2469878	2469948	1	30	68
2469878	2469948	1	30	69
2469878	2469948	1	30	70
2469878	2469948	1	30	71
2469878	2469948	1	30	72
2469878	2469948	1	30	73
2469878	2469948	1	30	74
2469878	2469948	1	30	75
2471568	2471656	1	30	68
2471568	2471656	1	30	69
2471568	2471656	1	30	70
2471568	2471656	1	30	71
2471568	2471656	1	30	72
2471568	2471656	1	30	73
2471568	2471656	1	30	74
2471568	2471656	1	30	75
2486444	2486508	1	30	68
2486444	2486508	1	30	69
2486444	2486508	1	30	70
2486444	2486508	1	30	71
2486444	2486508	1	30	72
2486444	2486508	1	30	73
2486444	2486508	1	30	74
2486444	2486508	1	30	75
2492455	2492557	1	30	68
2492455	2492557	1	30	69
2492455	2492557	1	30	70
2492455	2492557	1	30	71
2492455	2492557	1	30	72
2492455	2492557	1	30	73
2492455	2492557	1	30	74
2492455	2492557	1	30	75
2497079	2497209	1	30	68
2497079	2497209	1	30	69
2497079	2497209	1	30	70
2497079	2497209	1	30	71
2497079	2497209	1	30	72
2497079	2497209	1	30	73
2497079	2497209	1	30	74
2497079	2497209	1	30	75
2498650	2498775	1	30	68
2498650	2498775	1	30	69
2498650	2498775	1	30	70
2498650	2498775	1	30	71
2498650	2498775	1	30	72
2498650	2498775	1	30	73
2498650	2498775	1	30	74
2498650	2498775	1	30	75
2506524	2506613	1	30	68
2506524	2506613	1	30	69
2506524	2506613	1	30	70
2506524	2506613	1	30	71
2506524	2506613	1	30	72
2506524	2506613	1	30	73
2506524	2506613	1	30	74
2506524	2506613	1	30	75
2507249	2507406	1	30	68
2507249	2507406	1	30	69
2507249	2507406	1	30	70
2507249	2507406	1	30	71
2507249	2507406	1	30	72
2507249	2507406	1	30	73
2507249	2507406	1	30	74
2507249	2507406	1	30	75
2509097	2509259	1	30	68
2509097	2509259	1	30	69
2509097	2509259	1	30	70
2509097	2509259	1	30	71
2509097	2509259	1	30	72
2509097	2509259	1	30	73
2509097	2509259	1	30	74
2509097	2509259	1	30	75
2512508	2512584	1	30	68
2512508	2512584	1	30	70
2512508	2512584	1	30	73
2512508	2512584	1	30	74
2512508	2512584	1	30	75
2514525	2514641	1	30	68
2514525	2514641	1	30	69
2514525	2514641	1	30	70
2514525	2514641	1	30	71
2514525	2514641	1	30	72
2514525	2514641	1	30	73
2514525	2514641	1	30	74
2514525	2514641	1	30	75
2517940	2517985	1	30	73
2517940	2518077	1	30	68
2517940	2518077	1	30	69
2517940	2518077	1	30	70
2517940	2518077	1	30	71
2517940	2518077	1	30	72
2517940	2518077	1	30	74
2517940	2518077	1	30	75
2519630	2519755	1	30	69
2519630	2519755	1	30	72
2519630	2522598	1	30	68
2519630	2522599	1	30	70
2519630	2522599	1	30	71
2519630	2522599	1	30	75
2519630	2522600	1	30	74
2541628	2541698	1	31	76
2549445	2549448	1	31	76
2551157	2551253	1	31	76
2551896	2552028	1	31	76
2552363	2552387	1	31	76
2568526	2568553	2	32	77
2570291	2570304	2	32	77
2572790	2572798	2	32	77
2572973	2572987	2	32	77
2574776	2574810	2	32	77
2576728	2576953	1	33	78
2581956	2581989	2	32	77
2585688	2585774	1	33	78
2586619	2586701	1	33	78
2587777	2587858	1	33	78
2588778	2588813	1	33	78
2590420	2590478	1	33	78
2591684	2591713	1	33	78
2592992	2593515	1	33	78
2599705	2599791	1	34	79
2601556	2601935	1	34	79
2601947	2602265	1	34	79
2608626	2608926	1	35	80
2610533	2610649	1	35	80
2611917	2612176	1	35	80
2612283	2612532	1	35	80
2613589	2613746	1	35	80
2677004	2677628	1	36	81
2677938	2678098	1	36	81
2678322	2678817	1	36	81
2679494	2679626	1	36	81
2716762	2716772	1	37	82
2717164	2717369	1	37	83
2717187	2717369	1	37	82
2717860	2718124	1	37	82
2717860	2718124	1	37	83
2719099	2719233	1	37	82
2719099	2719233	1	37	83
2719953	2720014	1	37	82
2719953	2720014	1	37	83
2720135	2720196	1	37	82
2720135	2720196	1	37	83
2721785	2721961	1	37	82
2721788	2721961	1	37	83
2722991	2723120	1	37	82
2722991	2723120	1	37	83
2724702	2724975	1	37	82
2724702	2724975	1	37	83
2774646	2776994	2	38	84
2777466	2780326	2	38	85
2781855	2782081	2	38	84
2781855	2782081	2	38	85
2782488	2782603	2	38	84
2782488	2782603	2	38	85
2782725	2782989	2	38	84
2782725	2782989	2	38	85
2882386	2882474	1	39	86
2893741	2893817	1	40	88
3065679	3065778	1	41	89
3073442	3073576	1	39	86
3120410	3121131	1	39	87
3238763	3238891	1	39	86
3238763	3238891	1	39	87
3285108	3285136	1	39	86
3285108	3285136	1	39	87
3302131	3302251	1	39	86
3302131	3302251	1	39	87
3302752	3302801	1	39	86
3302752	3302801	1	39	87
3314471	3314611	1	39	86
3314471	3314611	1	39	87
3319773	3319928	1	39	86
3319773	3319928	1	39	87
3321370	3321420	1	39	86
3321370	3321420	1	39	87
3322208	3322266	1	39	86
3322208	3322266	1	39	87
3324412	3324463	1	39	86
3324412	3324463	1	39	87
3331635	3331777	1	39	86
3331635	3331777	1	39	87
3334390	3334482	1	39	86
3334390	3334482	1	39	87
3337270	3337456	1	39	86
3337270	3337456	1	39	87
3351465	3351607	1	39	86
3351465	3351607	1	39	87
3353939	3354022	1	39	86
3353939	3354022	1	39	87
3355458	3355608	1	39	86
3355458	3355608	1	39	87
3359194	3359349	1	39	86
3359194	3359349	1	39	87
3368366	3368538	1	39	86
3368366	3368538	1	39	87
3383386	3383496	1	39	86
3383386	3383542	1	39	87
3386467	3386479	1	39	86
3409210	3409331	1	42	90
3409367	3409636	1	42	90
3409658	3409853	1	42	90
3410672	3410836	1	42	90
3415155	3415279	1	42	90
3421469	3421676	1	42	90
3424190	3424327	1	42	90
4732577	4738546	2	43	91
4732700	4732918	2	43	92
4733375	4738546	2	43	92
4742478	4742552	2	43	91
4742478	4742552	2	43	92
4743313	4743338	2	43	93
4743313	4743338	2	43	94
4743952	4744598	2	43	95
4745307	4745582	2	43	91
4745307	4745582	2	43	92
4745307	4745606	2	43	93
4745307	4745606	2	43	94
4745307	4745606	2	43	95
4746968	4747055	2	43	91
4746968	4747055	2	43	92
4746968	4747055	2	43	93
4746968	4747055	2	43	94
4746968	4747055	2	43	95
4775754	4775897	2	43	91
4775754	4775897	2	43	92
4775754	4775897	2	43	93
4775754	4775897	2	43	94
4775754	4775897	2	43	95
4806600	4806638	2	43	95
4822371	4822487	2	43	91
4822371	4822487	2	43	92
4822371	4822487	2	43	94
4822371	4822487	2	43	95
4843272	4843414	2	43	91
4843272	4843414	2	43	92
4843272	4843414	2	43	93
4843272	4843414	2	43	94
4843272	4843414	2	43	95
4881815	4881937	2	43	91
4881815	4882750	2	43	94
4883099	4883869	2	43	92
4883099	4883869	2	43	93
4883099	4883869	2	43	95
4964686	4968384	2	44	96
5181123	5181272	2	44	96
5206929	5207100	2	44	96
5396371	5396505	2	44	96
5464743	5465198	2	44	96
5525079	5525184	1	45	97
5529243	5529375	2	46	98
5679023	5679029	1	47	99
5698505	5698672	1	47	100
5698509	5698672	1	47	99
5858869	5859097	1	47	99
5858869	5859097	1	47	100
5922520	5922641	1	47	99
5922523	5922641	1	47	100
6068631	6068714	1	47	99
6068631	6068714	1	47	100
6138011	6138126	1	47	99
6138011	6138126	1	47	100
6291152	6291288	1	47	99
6291152	6291288	1	47	100
6511281	6511342	1	47	99
6511281	6511342	1	47	100
6525102	6525251	1	47	99
6692614	6692697	1	47	99
