1	2019726	2019808	-	27
1	2070637	2074677	+	28
1	2074643	2074709	+	28
1	2074795	2074837	+	28
1	2074797	2074811	+	28
1	2096007	2097581	-	29
1	2097679	2098660	-	29
1	2098701	2101547	-	29
1	2101617	2103122	-	29
1	2103236	2104932	-	29
1	2105157	2111126	-	29
1	2105157	2113533	-	29
1	2111187	2113533	-	29
1	2113615	2116390	-	29
1	2116529	2116967	-	29
1	2117057	2117532	-	29
1	2117588	2119950	-	29
1	2120005	2120657	-	29
1	2146635	2147153	+	30
1	2146923	2147153	+	30
1	2147319	2149552	+	30
1	2149614	2151807	+	30
1	2151864	2153172	+	30
1	2153231	2155845	+	30
1	2155920	2159164	+	30
1	2159279	2161090	+	30
1	2161137	2162925	+	30
1	2161137	2163683	+	30
1	2163001	2163683	+	30
1	2163763	2163816	+	30
1	2204035	2207820	+	31
1	2207881	2262101	+	31
1	2262013	2262101	+	31
1	2262153	2436564	+	31
1	2321104	2436564	+	31
1	2323420	2436564	+	31
1	2374221	2436564	+	31
1	2375362	2436564	+	31
1	2375362	2441932	+	31
1	2436682	2441932	+	31
1	2442015	2457745	+	31
1	2457827	2460605	+	31
1	2460686	2461655	+	31
1	2461763	2464308	+	31
1	2464347	2466669	+	31
1	2466813	2469878	+	31
1	2469950	2471568	+	31
1	2471658	2486444	+	31
1	2486510	2492455	+	31
1	2492559	2497079	+	31
1	2497211	2498650	+	31
1	2498777	2506524	+	31
1	2506615	2507249	+	31
1	2507408	2509097	+	31
1	2509261	2512508	+	31
1	2509261	2514525	+	31
1	2512586	2514525	+	31
1	2514643	2517940	+	31
1	2518079	2519630	+	31
1	2541700	2549445	+	32
1	2549450	2551157	+	32
1	2551255	2551896	+	32
1	2552030	2552363	+	32
1	2568555	2570291	-	33
1	2570306	2572790	-	33
1	2572800	2572973	-	33
1	2572989	2574776	-	33
1	2574812	2581956	-	33
1	2576955	2585688	+	34
1	2585776	2586619	+	34
1	2586703	2587777	+	34
1	2587860	2588778	+	34
1	2588815	2590420	+	34
1	2590480	2591684	+	34
1	2591715	2592992	+	34
1	2599793	2601556	+	35
1	2601937	2601947	+	35
1	2608928	2610533	+	36
1	2610651	2611917	+	36
1	2612178	2612283	+	36
1	2612534	2613589	+	36
1	2677630	2677938	+	37
1	2678100	2678322	+	37
1	2678819	2679494	+	37
1	2716774	2717187	+	38
1	2717371	2717860	+	38
1	2718126	2719099	+	38
1	2719235	2719953	+	38
1	2720016	2720135	+	38
1	2720198	2721785	+	38
1	2720198	2721788	+	38
1	2721963	2722991	+	38
1	2723122	2724702	+	38
1	2776996	2781855	-	39
1	2780328	2781855	-	39
1	2782083	2782488	-	39
1	2782605	2782725	-	39
1	2882476	3073442	+	40
1	3073578	3238763	+	40
1	3121133	3238763	+	40
1	3238893	3285108	+	40
1	3285138	3302131	+	40
1	3302253	3302752	+	40
1	3302803	3314471	+	40
1	3314613	3319773	+	40
1	3319930	3321370	+	40
1	3321422	3322208	+	40
1	3322268	3324412	+	40
1	3324465	3331635	+	40
1	3331779	3334390	+	40
1	3334484	3337270	+	40
1	3337458	3351465	+	40
1	3351609	3353939	+	40
1	3354024	3355458	+	40
1	3355610	3359194	+	40
1	3359351	3368366	+	40
1	3368540	3383386	+	40
1	3383498	3386467	+	40
1	3409333	3409367	+	43
1	3409638	3409658	+	43
1	3409855	3410672	+	43
1	3410838	3415155	+	43
1	3415281	3421469	+	43
1	3421678	3424190	+	43
1	4732920	4733375	-	44
1	4738548	4742478	-	44
1	4742554	4745307	-	44
1	4743340	4745307	-	44
1	4744600	4745307	-	44
1	4745584	4746968	-	44
1	4745608	4746968	-	44
1	4747057	4775754	-	44
1	4775899	4806600	-	44
1	4775899	4822371	-	44
1	4775899	4843272	-	44
1	4806640	4822371	-	44
1	4822489	4843272	-	44
1	4843416	4881815	-	44
1	4843416	4883099	-	44
1	4968386	5181123	-	45
1	5181274	5206929	-	45
1	5207102	5396371	-	45
1	5396507	5464743	-	45
1	5679031	5698509	+	48
1	5698674	5858869	+	48
1	5859099	5922520	+	48
1	5859099	5922523	+	48
1	5922643	6068631	+	48
1	6068716	6138011	+	48
1	6138128	6291152	+	48
1	6291290	6511281	+	48
1	6511344	6525102	+	48
1	6511344	6692614	+	48
1	6525253	6692614	+	48
1	6692699	6724332	+	48
1	6724451	6729733	+	48
1	6772565	6807714	+	49
1	6807980	6864826	+	49
1	6864997	6872712	+	49
1	6872875	6873187	+	49
1	6873342	6876095	+	49
1	6876199	6878282	+	49
1	6878359	6880546	+	49
1	6880682	6880732	+	49
1	6880746	6883018	+	49
1	6891772	6893110	-	50
1	6893291	6895016	-	50
1	6895124	6896013	-	50
1	6896137	6898048	-	50
1	6898209	6899087	-	50
1	6899205	6900699	-	50
1	6900771	6902048	-	50
1	6902241	6904727	-	50
1	6904809	6905474	-	50
1	6905576	6908552	-	50
1	6905576	6909504	-	50
1	6908700	6909504	-	50
1	6909602	6912979	-	50
1	6913047	6914023	-	50
1	6914103	6914305	-	50
1	6914440	6914922	-	50
1	6915085	6917400	-	50
1	6917551	6918810	-	50
1	6919074	6920998	+	51
1	6919078	6920969	-	50
1	6921040	6921126	+	51
1	6921054	6921140	-	50
1	6921190	6922926	+	51
1	6921241	6922950	-	50
1	6923059	6926578	+	51
1	6923068	6926584	-	50
1	6926743	6932377	-	50
1	6932525	6935648	-	50
1	6935892	6951211	-	50
1	6952576	6962803	-	50
1	6962995	7049430	-	50
1	7062509	7067125	+	52
1	7067262	7068604	+	52
1	7068712	7073511	+	52
1	7073627	7075217	+	52
1	7075358	7077132	+	52
1	7077254	7079657	+	52
1	7079777	7080900	+	52
1	7081064	7081950	+	52
1	7082097	7085551	+	52
1	7085712	7091591	+	52
1	7091771	7093462	+	52
1	7093612	7094712	+	52
1	7094807	7097917	+	52
1	7098039	7099876	+	52
1	7099952	7100528	+	52
1	7100670	7102796	+	52
1	7102904	7108363	+	52
1	7108510	7109116	+	52
1	7112148	7117528	-	53
1	7117629	7120660	-	53
1	7120774	7121721	-	53
1	7121831	7130416	-	53
1	7130632	7130750	-	53
1	7130849	7160498	-	53
1	7160617	7161459	-	53
1	7161629	7163660	-	53
1	7163816	7166144	-	53
1	7166249	7206882	-	53
1	7290263	7291929	+	55
1	7292034	7298621	+	55
1	7298777	7301038	+	55
1	7301208	7306569	+	55
1	7306685	7308293	+	55
1	7308401	7309874	+	55
1	7310090	7311178	+	55
1	7311288	7312167	+	55
1	7312281	7316278	+	55
1	7316379	7321788	+	55
1	7340881	7342539	-	56
1	7342640	7344412	-	56
1	7342640	7347311	-	56
1	7344526	7347311	-	56
1	7347421	7351124	-	56
1	7351340	7354890	-	56
1	7355001	7355237	-	56
1	7355353	7356234	-	56
1	7356404	7357360	-	56
1	7357452	7357452	-	56
1	7357483	7357483	-	56
1	7357515	7359014	-	56
1	7357516	7359014	-	56
1	7359119	7365013	-	56
1	7369892	7371042	-	57
1	7371113	7372067	-	57
1	7372218	7375883	-	57
1	7376071	7378334	-	57
1	7378523	7379090	-	57
1	7379238	7380001	-	57
1	7380117	7381307	-	57
1	7381445	7382164	-	57
1	7382400	7383622	-	57
1	7383770	7384053	-	57
1	7384262	7386166	-	57
1	7386329	7389021	-	57
1	7389172	7391063	-	57
1	7391283	7391793	-	57
1	7392051	7392375	-	57
1	7392496	7393235	-	57
1	7393363	7394693	-	57
1	7394885	7395905	-	57
1	7396043	7400285	-	57
1	7400384	7400633	-	57
1	7400765	7401785	-	57
1	7402002	7402446	-	57
1	7402535	7402773	-	57
1	7402950	7403027	-	57
1	7403172	7403728	-	57
1	7403900	7406083	-	57
1	7406280	7408089	-	57
1	7408192	7409168	-	57
1	7409271	7411507	-	57
1	7411688	7413087	-	57
1	7413257	7413685	-	57
1	7413802	7414413	-	57
1	7414592	7415039	-	57
1	7415188	7415778	-	57
1	7415917	7420395	-	57
1	7420540	7421863	-	57
1	7422005	7424285	-	57
1	7424451	7429735	-	57
1	7429840	7430656	-	57
1	7430823	7430976	-	57
1	7431140	7433588	-	57
1	7433695	7435775	-	57
1	7435906	7437106	-	57
1	7437240	7441990	-	57
1	7442090	7443938	-	57
1	7444064	7452879	-	57
1	7453020	7472243	-	57
1	7560480	7562098	-	59
1	7562198	7562307	-	59
1	7562484	7562791	-	59
1	7562926	7564661	-	59
1	7564722	7565055	-	59
1	7565121	7567047	-	59
1	7567104	7568955	-	59
1	7569042	7570616	-	59
1	7570687	7571193	-	59
1	7571338	7571485	-	59
1	7571563	7573232	-	59
1	7573334	7574879	-	59
1	7574969	7575119	-	59
1	7575244	7576012	-	59
1	7576053	7578241	-	59
1	7578316	7578607	-	59
1	7582127	7582905	-	60
1	7583138	7588690	-	60
1	7588878	7589176	-	60
1	7588878	7589911	-	60
1	7590389	7590764	+	61
1	7590389	7591546	+	61
1	7591633	7591842	+	61
1	7591972	7592914	+	61
1	7593013	7593400	+	61
1	7593512	7593806	+	61
1	7593989	7594611	+	61
1	7594739	7598205	+	61
1	7598382	7598842	+	61
1	7598967	7599265	+	61
1	7599459	7599609	+	61
1	7599774	7600412	+	61
1	7601124	7601768	+	61
1	7601124	7601768	-	63
1	7601880	7602887	-	63
1	7603043	7603698	-	63
1	7603822	7605073	-	63
1	7605218	7606204	-	63
1	7606323	7608264	-	63
1	7608447	7611850	-	63
1	7611986	7612171	-	63
1	7611986	7612699	-	63
1	7623839	7624771	-	65
1	7624927	7630577	-	65
1	7630361	7630577	-	65
1	7630757	7635185	-	65
1	7635314	7636588	-	65
1	7636648	7640069	-	65
1	7640126	7642841	-	65
1	7642880	7651106	-	65
1	7642880	7651409	-	65
1	7679694	7680047	+	66
1	7680064	7680138	+	66
1	7680251	7684075	+	66
1	7680251	7686760	+	66
1	7684193	7686760	+	66
1	7686941	7688734	+	66
1	8008110	8010482	-	67
1	8010606	8012061	-	67
1	8012224	8013016	-	67
1	8013047	8016402	-	67
1	8016483	8021460	-	67
1	8021570	8026796	-	67
1	8027028	8029024	-	67
1	8029184	8031193	-	67
1	8031263	8039460	-	67
1	8039571	8039635	-	67
1	8039571	8039662	-	67
1	8039892	8040954	-	67
1	8041067	8044474	-	67
1	8044576	8045542	-	67
1	8045808	8045827	-	67
1	8045823	8045848	-	67
1	8046052	8046120	-	67
1	8046330	8046362	-	67
1	8046419	8046544	-	67
1	8046875	8046886	-	67
1	8046880	8046900	-	67
1	8047256	8047291	-	67
1	8047436	8047468	-	67
1	8047547	8047570	-	67
1	8047644	8047670	-	67
1	8047644	8047718	-	67
1	8047773	8047795	-	67
1	8048151	8050068	-	67
1	8048158	8050057	-	67
1	8050258	8053180	-	67
1	8053289	8053997	-	67
1	8054186	8055372	-	67
1	8055491	8056965	-	67
1	8057065	8060533	-	67
1	8060741	8078507	-	67
1	8060741	8081390	-	67
1	8078577	8078980	-	67
1	8079068	8081390	-	67
1	8081586	8083381	-	67
1	8081586	8085479	-	67
1	8168909	8176958	-	68
1	8177109	8177302	-	68
1	8177548	8178052	-	68
1	8209409	8210008	+	69
1	8210094	8210180	+	69
1	8210235	8210540	+	69
1	8210608	8212222	+	69
1	8212390	8213047	+	69
1	8213210	8213695	+	69
1	8213806	8215203	+	69
1	8215400	8215952	+	69
1	8216068	8216704	+	69
1	8243341	8244353	+	70
1	8243614	8243941	+	70
1	8243803	8243815	+	70
1	8244105	8244137	+	70
1	8244168	8244188	+	70
1	8244411	8249317	+	70
1	8247669	8249317	+	70
1	8249394	8258342	+	70
1	8249406	8258342	+	70
1	8258485	8259793	+	70
1	8259940	8261199	+	70
1	8261404	8263145	+	70
1	8263309	8264854	+	70
1	8264942	8265352	+	70
1	8265472	8265489	+	70
1	8265547	8265573	+	70
1	8403530	8404486	+	71
1	8404573	8429563	+	71
1	8429648	8434506	+	71
1	8434603	8435442	+	71
1	8435718	8436292	+	71
1	8436377	8437040	+	71
1	8437188	8444129	+	71
1	8444227	8448683	+	71
1	8448848	8449050	+	71
1	8449182	8449791	+	71
1	8449953	8450208	+	71
1	8450302	8451465	+	71
1	8451715	8451806	+	71
1	8453618	8454594	-	72
1	8454801	8455790	-	72
1	8455897	8456806	-	72
1	8456907	8458941	-	72
1	8459113	8461006	-	72
1	8461110	8470806	-	72
1	8470986	8482246	-	72
1	8482382	8487559	-	72
1	8487685	8489781	-	72
1	8489861	8491391	-	72
1	8491518	8516758	-	72
1	8516817	8533191	-	72
1	8533411	8536271	-	72
1	8556141	8558748	+	73
1	8558791	8561662	+	73
1	8561787	8562118	+	73
1	8562197	8562475	+	73
1	8566830	8567229	-	74
1	8567297	8568154	-	74
1	8568237	8569176	-	74
1	8569232	8571444	-	74
1	8571497	8572072	-	74
1	8572176	8574423	-	74
1	8574482	8574707	-	74
1	8574800	8575032	-	74
1	8575164	8575642	-	74
1	8575743	8576774	-	74
1	8576856	8586432	-	74
1	8586460	8586485	-	74
1	8586543	8589930	-	74
1	8590053	8592288	-	74
1	8592380	8597912	-	74
1	8598061	8635294	-	74
1	8635414	8635438	-	74
1	8635470	8635517	-	74
1	8655567	8656737	-	75
1	8658308	8658372	-	75
1	8658777	8658796	-	75
1	8659204	8661516	-	75
1	8661661	8665556	-	75
1	8665651	8666464	-	75
1	8666610	8669579	-	75
1	8669725	8679440	-	75
1	8679676	8680804	-	75
1	8681030	8692073	-	75
1	8692241	8696308	-	75
1	8696444	8698560	-	75
1	8698742	8729491	-	75
1	8729654	8738041	-	75
1	8738171	8822876	-	75
1	8765349	8767044	+	76
1	8765502	8767044	+	76
1	8766039	8767022	+	76
1	8767107	8767148	+	76
1	8928819	8933755	-	77
1	8933829	8934938	-	77
1	8935180	8949348	+	78
1	8935218	8949348	+	78
1	8949447	8952065	+	78
1	8949447	8958082	+	78
1	8952103	8954954	+	78
1	8955092	8958082	+	78
1	8958173	8959766	+	78
1	8959899	8962418	+	78
1	8962541	8964036	+	78
1	8964166	8975155	+	78
1	8975270	8977546	+	78
1	8977710	8991773	+	78
1	8991925	8993129	+	78
1	8993272	8994213	+	78
1	8994309	8995820	+	78
1	8995919	8997082	+	78
1	8997266	8998331	+	78
1	8998476	9000091	+	78
1	9017587	9018519	-	79
1	9017587	9019117	-	79
1	9018670	9019117	-	79
1	9019270	9021048	-	79
1	9021158	9022902	-	79
1	9023016	9024720	-	79
1	9024856	9026688	-	79
1	9026863	9027586	-	79
1	9027756	9028310	-	79
1	9028390	9028488	-	79
1	9028708	9032775	-	79
1	9032894	9034251	-	79
1	9034409	9036484	-	79
1	9036644	9038440	-	79
1	9038634	9040279	-	79
1	9040421	9041103	-	79
1	9041186	9041997	-	79
1	9042190	9045149	-	79
1	9045316	9045398	-	79
1	9045549	9046247	-	79
1	9046330	9047805	-	79
1	9047979	9050501	-	79
1	9050599	9053635	-	79
1	9053698	9060509	-	79
1	9060594	9069029	-	79
1	9069256	9073844	-	79
1	9074116	9082920	-	79
1	9083008	9108799	-	79
1	9131894	9133119	-	80
1	9133212	9135289	-	80
1	9135405	9138239	-	80
1	9138330	9139950	-	80
1	9140028	9145727	-	80
1	9145806	9148840	-	80
1	9148945	9150604	-	80
1	9150709	9153130	-	80
1	9153262	9158691	-	80
1	9158810	9158929	-	80
1	9159056	9161936	-	80
1	9162022	9167470	-	80
1	9167622	9169432	-	80
1	9169599	9176634	-	80
1	9169599	9191140	-	80
1	9176719	9191140	-	80
1	9191267	9192612	-	80
1	9192688	9192786	-	80
1	9192688	9195338	-	80
1	9195426	9238739	-	80
1	9209315	9209363	+	81
1	9209429	9209522	+	81
1	9209774	9209790	+	81
1	9210002	9210020	+	81
1	9210054	9210146	+	81
1	9210185	9210263	+	81
1	9210495	9210513	+	81
1	9350269	9350329	-	82
1	9352332	9368794	-	82
1	9368898	9374191	-	82
1	9374302	9375870	-	82
1	9375974	9390135	-	82
1	9390185	9393393	-	82
1	9393532	9423376	-	82
1	9423536	9459835	-	82
1	9459997	9619394	-	82
1	9668017	9668501	+	84
1	9668603	9671386	+	84
1	9671525	9717635	+	84
1	9794771	9797464	-	85
1	9797596	9799520	-	85
1	9800305	9801639	-	85
1	9801737	9805066	-	85
1	9805218	9810580	-	85
1	9810754	9811007	-	85
1	9811147	9817279	-	85
1	9817485	9820783	-	85
1	9820994	9827302	-	85
1	9820994	9828181	-	85
1	9827462	9828181	-	85
1	9828274	9834800	-	85
1	9828292	9834800	-	85
1	9834947	9857294	-	85
1	9834947	9859331	-	85
1	9857424	9859331	-	85
1	9859660	9873357	-	85
1	9873538	9893444	-	85
1	9893535	9923613	-	85
1	9923858	9976154	-	85
1	9923858	10070671	-	85
1	9976197	10070671	-	85
1	10070783	10099394	-	85
1	10099545	10175651	-	85
1	10175847	10225735	-	85
1	10175847	10227669	-	85
1	11441996	11442040	+	87
1	11442109	11442125	+	87
1	11442386	11442461	+	87
1	11442521	11442546	+	87
1	11446108	11446736	+	88
1	11446833	11446949	+	88
1	11447061	11448027	+	88
1	11448113	11456382	+	88
1	11456529	11459009	+	88
1	11459192	11463399	+	88
1	11463530	11468471	+	88
1	11468565	11470413	+	88
1	11470668	11476605	+	88
1	11476769	11486956	+	88
1	11487104	11491533	+	88
1	11491659	11500851	+	88
1	11566438	11569080	+	89
1	11569233	11584816	+	89
1	11584926	11586273	+	89
1	11586426	11595993	+	89
1	11596114	11639845	+	89
1	11639974	11648137	+	89
1	11649616	11651385	-	91
1	11649714	11653851	+	89
1	11651541	11651884	-	91
1	11651973	11653145	-	91
1	11653252	11653817	-	91
1	11653877	11654688	-	91
1	11654798	11656689	-	91
1	11656809	11658687	-	91
1	11658868	11663342	-	91
1	11663452	11665440	-	91
1	11665567	11666405	-	91
1	11666475	11669199	-	91
1	11669380	11677695	-	91
1	11669380	11682769	-	91
1	11669380	11690085	-	91
1	11669380	11690580	-	91
1	11669380	11694104	-	91
1	11678454	11682769	-	91
1	11694209	11716216	-	91
1	11716481	11717397	-	91
1	11717491	11719526	-	91
1	11719606	11720669	-	91
1	11720775	11722970	-	91
1	11723133	11731351	-	91
1	11723133	11734550	-	91
1	11731424	11734550	-	91
1	11734698	11735345	-	91
1	11735532	11750858	-	91
1	11751084	11753692	-	91
1	11753866	11759281	-	91
1	11759718	11764687	-	91
1	11765864	11768178	-	91
1	11768290	11798990	-	91
1	11930068	12041131	-	92
1	11973249	12041131	-	92
1	12042597	12043666	-	92
1	12042597	12046382	-	92
1	12043886	12046382	-	92
1	12046452	12048328	-	92
1	12048474	12050188	-	92
1	12050323	12052200	-	92
1	12052358	12053594	-	92
1	12053709	12056479	-	92
1	12056581	12058731	-	92
1	12058926	12060341	-	92
1	12060455	12060957	-	92
1	12061090	12064956	-	92
1	12065075	12067136	-	92
1	12067214	12068442	-	92
1	12067217	12068442	-	92
1	12068620	12071469	-	92
1	12071601	12072966	-	92
1	12073121	12074756	-	92
1	12074919	12082333	-	92
1	12082379	12086507	-	92
1	12086592	12116162	-	92
1	12086592	12121839	-	92
1	12086592	12146298	-	92
1	12116227	12121839	-	92
1	12121910	12121990	-	92
1	12221191	12225853	+	93
1	12221603	12225853	+	93
1	12222828	12225851	+	93
1	12225025	12225853	+	93
1	12225945	12226216	+	93
1	12298226	12353963	+	94
1	12354128	12361986	+	94
1	12362190	12362706	+	94
1	12362795	12369902	+	94
1	12369945	12373576	+	94
1	12373697	12376069	+	94
1	12376130	12381441	+	94
1	12381511	12382020	+	94
1	12382168	12387962	+	94
1	12388088	12391905	+	94
1	12392115	12392604	+	94
1	12392695	12395388	+	94
1	12528867	12551027	+	95
1	12551102	12552547	+	95
1	12552620	12559394	+	95
1	12559454	12560745	+	95
1	12560835	12571855	+	95
1	12560837	12571901	+	95
1	12571943	12571977	+	95
1	12572041	12572072	+	95
1	12572050	12572072	+	95
1	12572227	12589412	+	95
1	12589450	12589475	+	95
1	12589606	12597538	+	95
1	12634603	12653097	-	96
1	12653619	12654467	-	96
1	12654821	12701776	-	96
1	12701994	12702709	-	96
1	13340483	13408872	+	97
1	13409017	13428585	+	97
1	13428676	13430753	+	97
1	13430989	13438229	+	97
1	13446791	13449720	+	98
1	13449801	13452687	+	98
1	13452872	13453394	+	98
1	13453559	13455608	+	98
1	13455727	13456862	+	98
1	13457000	13457927	+	98
1	13467686	13472924	+	99
1	13473643	13475734	+	99
1	13475826	13476753	+	99
1	13475826	13477627	+	99
1	13476937	13477627	+	99
1	13612162	13614043	-	100
1	13614133	13614954	-	100
1	13615087	13615812	-	100
1	13615918	13616858	-	100
1	13616973	13618806	-	100
1	13618921	13620102	-	100
1	13633333	13633588	+	101
1	13633603	13642481	+	101
1	13642489	13644527	+	101
1	13644544	13655686	+	101
1	13653832	13667009	-	102
1	13655709	13660558	+	101
1	13660567	13663661	+	101
1	13663697	13664076	+	101
1	13664100	13665226	+	101
1	13665237	13665375	+	101
1	13665386	13667272	+	101
1	13715896	13723160	+	103
1	13723448	13803994	+	103
1	13804057	13827080	+	103
1	13827177	13834562	+	103
1	13834647	13841700	+	103
1	13841791	13842702	+	103
1	13841794	13842705	+	103
1	13842885	13847996	+	103
1	13848194	13851598	+	103
1	13851709	13855409	+	103
1	13851709	13859887	+	103
1	13855461	13859887	+	103
1	13859996	13862925	+	103
1	13863064	13864581	+	103
1	13864747	13872510	+	103
1	13872624	13873158	+	103
1	13873328	13878490	+	103
1	13878588	13879847	+	103
1	13880051	13882412	+	103
1	13882578	13883038	+	103
1	13883192	13884170	+	103
1	13884315	13887075	+	103
1	13887250	13889962	+	103
1	13890122	13890419	+	103
1	13890585	13892794	+	103
1	13892930	13895563	+	103
1	13895723	13895921	+	103
1	13896131	13896771	+	103
