2001	99
7079776	7080899	1	0	0	1
7081063	7081949	1	0	0	1
7082096	7085550	1	1	0	1
7085711	7091590	1	0	0	1
7091770	7093461	1	2	0	1
7093611	7094711	1	0	0	1
7094806	7097916	1	1	0	1
7098038	7099875	1	2	3	1
7099951	7100527	1	0	2	1
7100669	7102795	1	3	0	1
7102903	7108362	1	2	1	1
7108509	7109115	1	3	1	1
7112147	7117527	2	0	2	2
7117628	7120659	2	3	1	2
7120773	7121720	2	0	1	2
7121830	7130415	2	1	2	2
7130631	7130749	2	2	1	2
7130848	7160497	2	0	2	2
7160616	7161458	2	1	1	2
7161628	7163659	2	0	1	2
7163815	7166143	2	3	2	2
7166248	7206881	2	0	2	2
7290262	7291928	1	2	0	1
7292033	7298620	1	3	2	1
7298776	7301037	1	0	0	1
7301207	7306568	1	1	2	1
7306684	7308292	1	4	0	1
7308400	7309873	1	1	2	1
7310089	7311177	1	1	0	1
7311287	7312166	1	4	1	1
7312280	7316277	1	1	0	1
7316378	7321787	1	2	0	1
7340880	7342538	2	1	2	2
7342639	7344411	2	0	1	2
7342639	7347310	2	0	2	2
7344525	7347310	2	1	8	2
7347420	7351123	2	0	1	2
7351339	7354889	2	2	1	2
7355000	7355236	2	0	2	2
7355352	7356233	2	2	1	2
7356403	7357359	2	0	0	2
7357450	7357450	0	1	0	2
7357480	7357480	0	2	0	2
7357514	7359013	0	0	1	2
7357515	7359013	2	2	2	2
7359118	7365012	2	0	2	2
7369891	7371041	2	2	2	2
7371112	7372066	2	1	1	2
7372217	7375882	2	1	0	2
7376070	7378333	2	0	2	2
7378522	7379089	2	1	0	2
7379237	7380000	2	2	4	2
7380116	7381306	2	2	1	2
7381444	7382163	2	2	0	2
7382399	7383621	2	0	0	2
7383769	7384052	2	0	5	2
7384261	7386165	2	4	2	2
7386328	7389020	2	1	1	2
7389171	7391062	2	1	0	2
7391282	7391792	2	4	2	2
7392050	7392374	2	1	1	2
7392495	7393234	2	1	1	2
7393362	7394692	2	0	0	2
7394884	7395904	2	0	3	2
7396042	7400284	2	0	0	2
7400383	7400632	2	0	1	2
7400764	7401784	2	1	3	2
7402001	7402445	2	1	4	2
7402534	7402772	2	1	1	2
7402949	7403026	2	1	1	2
7403171	7403727	2	0	1	2
7403899	7406082	2	1	2	2
7406279	7408088	2	0	1	2
7408191	7409167	2	1	3	2
7409270	7411506	2	0	1	2
7411687	7413086	2	1	3	2
7413256	7413684	2	0	3	2
7413801	7414412	2	1	2	2
7414591	7415038	4	0	2	2
7415187	7415777	2	1	2	2
7415916	7420394	2	4	3	2
7420539	7421862	2	0	1	2
7422004	7424284	2	0	3	2
7424450	7429734	2	2	3	2
7429839	7430655	2	2	1	2
7430822	7430975	2	0	2	2
7431139	7433587	2	1	2	2
7433694	7435774	2	1	3	2
7435905	7437105	2	0	2	2
7437239	7441989	2	2	2	2
7442089	7443937	2	1	1	2
7444063	7452878	2	1	1	2
7453019	7472242	2	0	2	2
7560479	7562097	2	0	0	2
7562197	7562306	2	0	0	2
7562483	7562790	2	0	0	2
7562925	7564660	4	0	0	2
7564721	7565054	2	0	1	2
7565120	7567046	2	0	2	2
7567103	7568954	2	1	2	2
7569041	7570615	2	0	4	2
7570686	7571192	2	0	2	2
7571337	7571484	2	4	1	2
7571562	7573231	2	1	1	2
7573333	7574878	2	0	2	2
7574968	7575118	2	0	2	2
7575243	7576011	2	6	0	2
7576052	7578240	2	1	1	2
7578315	7578606	2	0	3	2
7582126	7582904	2	0	1	2
7583137	7588689	2	1	2	2
7588877	7589175	2	1	1	2
7588877	7589910	2	1	2	2
7590388	7590763	1	1	0	1
7590388	7591545	1	1	0	1
7591632	7591841	1	0	1	1
7591971	7592913	1	1	2	1
7593012	7593399	1	0	1	1
7593511	7593805	1	0	0	1
7593988	7594610	1	1	1	1
7594738	7598204	1	2	1	1
7598381	7598841	1	2	0	1
7598966	7599264	1	0	0	1
7599458	7599608	1	1	1	1
7599773	7600411	1	1	1	1
7601123	7601767	2	2	2	2
7601879	7602886	2	2	0	2
7603042	7603697	2	1	3	2
7603821	7605072	2	3	2	2
7605217	7606203	2	0	5	2
7606322	7608263	2	1	2	2
7608446	7611849	2	2	4	2
7611985	7612170	2	1	2	2
7611985	7612698	2	1	3	2
7623838	7624770	2	0	1	2
7624926	7630576	2	0	2	2
7630360	7630576	2	0	2	2
7630756	7635184	2	0	0	2
7635313	7636587	2	0	0	2
7636647	7640068	2	2	2	2
7640125	7642840	2	3	2	2
7642879	7651105	2	1	2	2
7642879	7651408	2	1	1	2
7679693	7680046	1	3	0	1
7680060	7680134	0	3	1	1
7680250	7684074	1	1	2	1
7680250	7686759	1	1	1	1
7684192	7686759	1	2	1	1
7686940	7688733	1	6	3	1
8008109	8010481	2	1	2	2
8010605	8012060	2	0	2	2
8012223	8013015	2	1	2	2
8013046	8016401	2	0	3	2
8016482	8021459	2	3	2	2
8021569	8026795	2	2	3	2
8027027	8029023	2	0	1	2
8029183	8031192	2	0	2	2
8031262	8039459	2	0	2	2
8039570	8039634	4	0	0	2
8039570	8039661	4	0	1	2
8039891	8040953	2	0	1	2
8041066	8044473	2	2	1	2
8044575	8045541	2	2	2	2
8045807	8045826	4	0	0	2
8045822	8045847	2	0	0	2
8046051	8046119	4	0	0	2
8046329	8046361	2	0	0	2
8046418	8046543	4	0	0	2
8046874	8046885	4	0	3	2
8046879	8046899	4	0	0	2
8047255	8047290	4	0	1	2
8047435	8047467	4	2	0	2
8047546	8047569	4	0	0	2
8047643	8047669	4	0	1	2
8047643	8047717	2	0	0	2
8047772	8047794	4	2	0	2
8048150	8050067	2	0	0	2
8048157	8050056	2	0	0	2
8050257	8053179	2	0	2	2
8053288	8053996	2	0	1	2
8054185	8055371	2	0	5	2
8055490	8056964	2	0	3	2
8057064	8060532	2	0	1	2
8060740	8078506	2	0	2	2
8060740	8081389	2	0	1	2
8078576	8078979	2	1	1	2
8079067	8081389	2	0	1	2
8081585	8083380	4	0	0	2
8081585	8085478	2	0	0	2
8168908	8176957	2	1	2	2
8177108	8177301	2	0	2	2
8177547	8178051	2	0	2	2
8209408	8210007	1	1	0	1
8210093	8210179	1	0	0	1
8210234	8210539	1	2	1	1
8210607	8212221	1	1	0	1
8212389	8213046	1	2	1	1
8213209	8213694	1	2	1	1
8213805	8215202	1	0	1	1
8215399	8215951	1	2	3	1
8216067	8216703	1	3	0	1
8243340	8244352	3	0	0	1
8243613	8243940	3	2	3	1
8243802	8243814	1	1	1	1
8244104	8244136	3	0	0	1
8244167	8244187	3	0	0	1
8244410	8249316	1	0	0	1
8247668	8249316	1	2	0	1
8249393	8258341	3	3	0	1
8249405	8258341	1	1	0	1
8258484	8259792	1	2	0	1
8259939	8261198	1	2	0	1
8261403	8263144	1	0	1	1
8263308	8264853	1	2	0	1
8264941	8265351	1	0	0	1
8265471	8265488	1	1	1	1
8265546	8265572	3	1	1	1
8403529	8404485	1	1	2	1
8404572	8429562	1	0	0	1
8429647	8434505	1	3	2	1
8434602	8435441	1	2	2	1
8435717	8436291	1	2	0	1
8436376	8437039	1	0	0	1
8437187	8444128	1	0	2	1
8444226	8448682	1	0	1	1
8448847	8449049	1	1	1	1
8449181	8449790	1	2	0	1
8449952	8450207	1	1	1	1
8450301	8451464	1	1	1	1
8451714	8451805	1	1	0	1
8453617	8454593	2	0	0	2
8454800	8455789	2	0	1	2
8455896	8456805	2	1	2	2
8456906	8458940	2	0	2	2
8459112	8461005	2	0	2	2
8461109	8470805	2	3	0	2
8470985	8482245	2	1	0	2
8482381	8487558	2	0	1	2
8487684	8489780	2	0	0	2
8489860	8491390	2	0	1	2
8491517	8516757	4	0	0	2
8516816	8533190	2	0	3	2
8533410	8536270	2	1	1	2
8556140	8558747	1	2	0	1
8558790	8561661	1	2	1	1
8561786	8562117	1	1	0	1
8562196	8562474	1	1	1	1
8566829	8567228	2	1	1	2
8567296	8568153	2	0	1	2
8568236	8569175	4	0	0	2
8569231	8571443	2	0	2	2
8571496	8572071	2	0	2	2
8572175	8574422	2	1	3	2
8574481	8574706	2	0	0	2
8574799	8575031	2	1	3	2
8575163	8575641	2	0	1	2
8575742	8576773	2	0	0	2
8576855	8586431	2	0	0	2
8586459	8586484	2	0	1	2
8586542	8589929	2	0	2	2
8590052	8592287	2	0	2	2
8592379	8597911	4	0	0	2
8598060	8635293	2	1	4	2
8635413	8635437	4	0	1	2
8635469	8635516	4	1	0	2
8655566	8656736	2	2	3	2
8658307	8658371	4	0	0	2
8658776	8658795	2	1	0	2
8659203	8661515	2	0	3	2
8661660	8665555	2	0	4	2
8665650	8666463	2	0	3	2
8666609	8669578	2	1	2	2
8669724	8679439	2	0	3	2
8679675	8680803	2	0	2	2
8681029	8692072	2	0	4	2
8692240	8696307	2	0	2	2
8696443	8698559	2	0	2	2
8698741	8729490	2	2	3	2
8729653	8738040	2	7	2	2
8738170	8822875	2	3	2	2
8765348	8767043	1	0	0	1
8765501	8767043	3	1	0	1
8766038	8767021	1	0	0	1
8767106	8767147	3	1	3	1
8928818	8933754	2	0	1	2
8933828	8934937	2	1	2	2
8935179	8949347	1	2	0	1
8935217	8949347	1	2	0	1
8949446	8952064	1	0	1	1
8949446	8958081	1	0	1	1
8952102	8954953	1	1	1	1
8955091	8958081	1	1	1	1
8958172	8959765	1	1	0	1
8959898	8962417	1	1	0	1
8962540	8964035	1	0	1	1
8964165	8975154	1	2	1	1
8975269	8977545	1	2	0	1
8977709	8991772	1	3	1	1
8991924	8993128	1	2	0	1
8993271	8994212	1	2	0	1
8994308	8995819	1	2	0	1
8995918	8997081	1	2	2	1
8997265	8998330	1	1	0	1
8998475	9000090	1	3	0	1
9017586	9018518	2	0	1	2
9017586	9019116	2	0	2	2
9018669	9019116	2	0	2	2
9019269	9021047	2	1	2	2
9021157	9022901	2	0	0	2
9023015	9024719	2	0	0	2
9024855	9026687	2	0	2	2
9026862	9027585	2	1	2	2
9027755	9028309	2	4	2	2
9028389	9028487	2	1	3	2
9028707	9032774	2	0	3	2
9032893	9034250	2	0	2	2
9034408	9036483	2	0	0	2
9036643	9038439	2	1	1	2
9038633	9040278	2	1	3	2
9040420	9041102	2	0	4	2
9041185	9041996	2	0	1	2
9042189	9045148	2	0	1	2
9045315	9045397	2	2	2	2
9045548	9046246	2	3	2	2
9046329	9047804	2	0	1	2
9047978	9050500	2	0	2	2
9050598	9053634	2	1	3	2
9053697	9060508	2	2	2	2
9060593	9069028	2	0	4	2
9069255	9073843	2	1	1	2
9074115	9082919	2	3	1	2
9083007	9108798	2	0	1	2
9131893	9133118	2	0	1	2
9133211	9135288	2	0	2	2
9135404	9138238	2	1	2	2
9138329	9139949	2	0	4	2
9140027	9145726	2	2	2	2
9145805	9148839	2	0	0	2
9148944	9150603	2	0	0	2
9150708	9153129	2	1	2	2
9153261	9158690	2	2	3	2
9158809	9158928	2	0	0	2
9159055	9161935	2	2	0	2
9162021	9167469	2	2	0	2
9167621	9169431	2	0	4	2
9169598	9176633	2	2	2	2
9169598	9191139	2	2	3	2
9176718	9191139	2	2	2	2
9191266	9192611	2	0	2	2
9192687	9192785	2	1	2	2
9192687	9195337	2	1	0	2
9195425	9238738	2	1	2	2
9209314	9209362	3	0	0	1
9209428	9209521	3	0	1	1
9209773	9209789	1	1	0	1
9210001	9210019	3	0	0	1
9210053	9210145	1	0	0	1
9210184	9210262	3	0	3	1
9210494	9210512	3	0	0	1
9350268	9350328	0	0	1	2
9352331	9368793	2	1	1	2
9368897	9374190	2	0	2	2
9374301	9375869	2	0	0	2
9375973	9390134	6	0	0	2
9390184	9393392	2	2	0	2
9393531	9423375	2	0	2	2
9423535	9459834	2	0	2	2
9459996	9619393	2	0	0	2
9668016	9668500	1	2	3	1
9668602	9671385	1	2	1	1
9671524	9717634	1	0	0	1
9794770	9797463	2	0	4	2
9797595	9799519	2	0	1	2
9800304	9801638	2	0	1	2
9801736	9805065	2	1	2	2
9805217	9810579	4	0	2	2
9810753	9811006	2	0	2	2
9811146	9817278	2	0	1	2
9817484	9820782	2	2	2	2
9820993	9827301	2	0	0	2
9820993	9828180	2	0	2	2
9827461	9828180	2	1	2	2
9828273	9834799	2	0	3	2
9828291	9834799	2	0	2	2
9834946	9857293	2	1	1	2
9834946	9859330	2	1	2	2
9857423	9859330	2	1	2	2
9859659	9873356	2	4	2	2
9873537	9893443	2	3	2	2
9893534	9923612	2	1	3	2
9923857	9976153	2	1	2	2
9923857	10070670	2	1	0	2
9976196	10070670	2	2	0	2
10070782	10099393	2	1	2	2
10099544	10175650	2	0	3	2
10175846	10225734	2	1	3	2
10175846	10227668	2	1	0	2
11441995	11442039	1	3	0	1
11442108	11442124	3	1	0	1
11442385	11442460	3	0	1	1
11442520	11442545	3	0	1	1
11446107	11446735	1	0	0	1
11446832	11446948	1	0	0	1
11447060	11448026	1	0	0	1
11448112	11456381	1	2	0	1
11456528	11459008	1	0	0	1
11459191	11463398	1	1	0	1
11463529	11468470	1	1	1	1
11468564	11470412	1	2	2	1
11470667	11476604	1	2	1	1
11476768	11486955	1	2	2	1
11487103	11491532	1	2	1	1
11491658	11500850	1	3	0	1
11566437	11569079	1	3	0	1
11569232	11584815	1	2	0	1
11584925	11586272	1	1	0	1
11586425	11595992	1	2	0	1
11596113	11639844	1	2	3	1
11639973	11648136	1	1	0	1
11649615	11651384	2	0	2	2
11649713	11653850	0	0	0	1
11651540	11651883	2	0	3	2
11651972	11653144	2	1	3	2
11653251	11653816	2	0	1	2
11653876	11654687	2	0	1	2
11654797	11656688	2	4	2	2
11656808	11658686	2	0	3	2
11658867	11663341	2	0	1	2
11663451	11665439	2	0	1	2
11665566	11666404	2	0	2	2
11666474	11669198	2	1	2	2
11669379	11677694	2	0	3	2
11669379	11682768	2	0	3	2
11669379	11690084	2	0	2	2
11669379	11690579	2	0	0	2
11669379	11694103	2	0	1	2
11678453	11682768	2	0	3	2
11694208	11716215	2	0	1	2
11716480	11717396	2	1	2	2
11717490	11719525	2	1	1	2
11719605	11720668	2	2	2	2
11720774	11722969	2	0	2	2
11723132	11731350	2	2	2	2
11723132	11734549	4	1	4	2
11731423	11734549	4	0	3	2
