1	632993	633491	1	1	1	1	0	25
1	642032	643374	1	1	1	3	0	46
1	666180	682426	2	2	0	1	0	33
1	689068	731760	1	1	0	0	1	32
1	757240	759400	1	1	0	1	0	44
1	775959	801492	2	2	0	1	0	29
1	855363	857885	1	1	1	80	0	50
1	856539	857885	1	1	0	2	0	50
1	856945	857885	1	1	0	1	0	39
1	857961	859844	1	1	1	94	0	50
1	860402	861463	1	1	1	53	0	49
1	861549	863469	1	1	1	91	0	50
1	863667	865766	1	1	1	78	0	50
1	864401	872621	1	1	0	1	0	14
1	865908	866506	1	1	1	91	0	50
1	866601	867481	1	1	1	73	0	50
1	867650	867858	1	1	1	35	0	50
1	868036	868719	1	1	1	29	0	49
1	868894	869320	1	1	1	70	0	48
1	869449	869526	1	1	1	85	0	49
1	869680	870179	1	1	1	109	0	49
1	870399	871772	1	1	1	183	0	50
1	871662	871772	1	1	0	1	0	47
1	871881	872609	1	1	1	149	0	50
1	872770	874063	1	1	1	131	0	50
1	874183	874626	1	1	1	135	0	50
1	874862	876037	1	1	1	190	3	50
1	876266	876706	1	1	1	137	0	50
1	876979	877433	1	1	1	141	0	50
1	876979	878174	1	1	1	2	0	50
1	877532	878174	1	1	1	119	0	50
1	878315	880554	1	1	1	90	0	50
1	878315	880652	1	1	0	1	0	41
1	956824	957611	1	1	0	0	1	33
1	957768	983983	2	2	0	0	1	16
1	1006741	1055492	2	2	0	0	1	33
1	1072171	1118292	1	1	0	1	0	16
1	1072315	1118435	2	2	0	0	1	29
1	1118436	1132108	2	2	0	0	1	25
1	1132007	1136327	2	2	0	1	0	12
1	1194619	1196650	2	2	1	54	0	38
1	1194696	1196650	2	2	0	1	0	33
1	1196689	1197262	2	4	1	1	0	38
1	1196689	1203493	2	2	1	54	0	38
1	1203769	1204567	2	2	1	56	0	50
1	1204668	1233509	2	2	1	52	0	50
1	1233593	1239432	2	2	1	74	1	49
1	1239620	1262951	2	2	1	50	2	50
1	1263027	1263525	2	2	1	51	0	50
1	1263577	1266317	2	2	1	38	0	48
1	1263610	1266317	2	2	1	5	0	35
1	1266366	1279136	2	2	1	43	0	48
1	1279237	1279865	2	2	1	46	0	48
1	1279973	1289186	2	2	1	48	0	50
1	1289359	1332406	2	2	1	22	0	49
1	1414371	1419680	1	1	0	1	0	20
1	1419814	1420713	1	1	1	2	0	47
1	1421023	1421702	1	1	1	7	0	43
1	1429357	1429613	1	1	0	1	0	24
1	1431866	1434151	1	1	0	1	0	28
1	1528607	1530121	2	2	0	3	0	48
1	1528831	1554419	1	1	0	1	0	25
1	1528838	1538230	1	1	0	0	1	46
1	1535329	1536756	2	2	1	1	0	42
1	1541474	1546906	2	2	0	1	0	30
1	1571418	1572197	2	2	0	21	0	48
1	1572283	1573824	2	2	0	1	0	12
1	1572283	1573998	2	2	0	15	0	50
1	1574270	1576845	2	2	0	8	0	50
1	1576981	1582150	2	2	0	1	0	14
1	1576981	1584179	2	2	0	10	0	46
1	1582184	1584179	2	2	0	1	0	29
1	1585128	1585828	2	2	1	13	0	50
1	1586009	1586235	2	2	0	1	0	23
1	1586009	1586304	2	2	1	34	0	50
1	1586397	1586977	2	2	1	30	0	47
1	1587173	1588147	2	2	1	30	0	45
1	1588267	1588645	2	2	1	34	0	50
1	1588720	1588881	2	2	1	32	0	45
1	1588948	1593389	2	2	0	7	0	50
1	1588948	1593454	2	2	0	4	0	50
1	1588948	1600086	2	2	1	28	0	50
1	1591463	1592204	2	2	0	1	0	35
1	1592301	1592756	2	2	0	1	0	14
1	1600174	1602650	2	2	1	19	0	49
1	1600174	1606214	2	2	0	1	0	42
1	1602755	1606214	2	2	1	22	0	50
1	1606414	1608254	2	2	1	6	0	48
1	1608399	1609720	2	2	1	8	0	50
1	1609987	1610327	2	2	1	17	0	48
1	1610423	1611008	2	2	1	11	0	50
1	1611155	1611854	2	2	1	12	0	24
1	1611155	1614002	2	2	1	8	0	45
1	1611876	1614002	2	2	1	9	0	21
1	1614209	1614321	2	2	1	10	0	43
1	1614384	1617344	2	2	1	12	0	50
1	1617464	1619969	2	2	1	12	0	42
1	1620040	1625112	2	2	1	19	0	50
1	1625376	1626217	2	2	1	14	1	50
1	1626313	1633213	2	2	1	11	1	50
1	1633382	1634703	2	2	1	17	0	50
1	1634816	1639165	2	2	1	13	0	46
1	1639324	1654691	2	2	1	17	0	50
1	1654853	1657902	2	2	1	15	0	47
1	1654853	1663597	2	2	0	1	0	13
1	1655318	1681331	1	1	0	1	0	31
1	1658067	1659534	2	2	1	7	0	50
1	1659648	1663597	2	2	0	4	0	49
1	1659651	1663597	2	2	1	10	0	44
1	1663794	1698343	2	2	1	7	0	48
1	1669409	1700886	2	2	0	0	1	49
1	1670055	1689000	2	2	0	1	0	14
1	1698224	1707171	1	1	0	1	0	19
1	1713514	1723025	2	2	0	0	1	32
1	1727310	1761927	2	2	0	0	1	17
1	1758544	1767665	1	1	0	1	0	22
1	1765357	1773788	2	2	0	0	1	40
1	1772681	1822165	2	2	0	0	1	37
1	1820339	1825438	1	1	0	1	0	38
1	1838748	2248266	2	2	0	3	2	47
1	1852108	1889743	1	1	0	0	1	49
1	1898162	1911019	1	1	0	0	1	14
1	1903717	1905638	2	2	0	1	0	13
1	1928488	1953211	1	1	0	0	1	34
1	1937853	1938456	1	1	0	4	0	42
1	1937853	1939606	1	1	0	2	0	36
1	1937987	1938456	1	1	0	1	0	18
1	1937987	1939606	1	1	0	2	0	40
1	1938032	1938456	1	1	0	5	0	47
1	1938531	1939606	1	1	1	7	0	46
1	1938542	1939606	1	1	0	2	0	20
1	1939228	1939606	1	1	0	1	0	24
1	1939737	1940442	1	1	0	1	0	34
1	1939737	1940795	1	1	0	2	0	42
1	1939737	1944519	1	1	1	9	0	45
1	1939737	1944524	1	1	0	2	0	14
1	1942950	1943410	1	1	0	1	0	36
1	1943591	1944519	1	3	1	2	0	47
1	1944702	1946263	1	1	1	24	0	49
1	1946494	1946797	1	1	0	3	0	49
1	1946494	1948389	1	1	1	27	0	49
1	1948516	1950090	1	1	1	27	0	50
1	1949393	1950008	2	2	0	1	0	31
1	1950269	1950779	1	1	0	1	0	17
1	1950306	1950779	1	1	1	25	0	48
1	1950916	1951922	1	1	1	29	1	49
1	1951578	1951922	1	1	0	4	0	50
1	1952055	1957442	1	1	1	21	1	47
1	1953219	1971114	1	1	0	0	1	27
1	1953281	1993739	1	1	0	0	1	46
1	1953281	1999124	1	1	0	0	1	32
1	1984967	2007263	1	1	0	1	0	44
1	2012027	2061088	1	1	0	1	0	26
1	2015291	2107824	1	1	0	0	2	26
1	2016894	2061088	1	1	0	1	0	23
1	2019919	2033987	2	2	0	1	0	20
1	2025514	2061088	1	1	0	0	2	29
1	2056396	2068390	2	2	0	1	0	43
1	2060630	2085622	2	2	0	1	0	41
1	2061129	2084427	1	1	0	0	1	24
1	2068453	2078877	2	2	0	2	0	45
1	2072354	2091027	2	2	0	0	1	17
1	2088475	2107824	1	1	0	0	1	29
1	2088562	2107911	2	2	0	0	1	24
1	2088562	2133607	2	2	0	0	1	24
1	2096007	2097581	2	2	1	6	0	48
1	2096676	2107755	1	1	0	0	1	29
1	2097679	2098660	2	2	1	4	0	40
1	2098701	2101547	2	2	1	6	0	25
1	2101617	2103122	2	2	1	5	0	31
1	2103236	2104932	2	2	1	5	0	47
1	2105152	2113533	2	2	0	1	0	34
1	2105157	2113533	2	2	1	3	0	42
1	2107756	2133451	1	1	0	0	3	45
1	2107912	2119807	2	2	0	0	2	34
1	2113615	2116390	2	2	1	5	0	41
1	2116529	2116967	2	2	1	3	0	42
1	2117057	2117532	2	2	1	2	0	26
1	2117588	2119950	2	2	1	1	0	36
1	2119808	2133607	2	2	0	0	1	40
1	2120005	2120657	2	2	1	1	0	33
1	2140216	2147778	2	2	0	0	2	44
1	2140216	2161513	2	2	0	0	2	44
1	2140216	2238150	2	2	0	0	4	44
1	2146136	2147153	1	1	0	1	0	18
1	2146923	2147153	1	1	1	11	0	49
1	2147319	2149552	1	1	1	35	0	50
1	2147319	2151807	1	1	0	1	0	40
1	2148051	2195944	1	1	0	0	1	34
1	2148479	2195944	1	1	0	0	1	34
1	2149614	2151807	1	1	1	65	0	49
1	2151864	2153172	1	3	1	71	0	49
1	2153231	2155845	1	1	1	79	0	50
1	2155920	2159164	1	1	1	91	0	50
1	2155920	2161090	1	1	0	1	0	46
1	2157613	2181510	1	1	0	0	1	13
1	2159279	2161090	1	1	1	42	0	46
1	2160442	2161357	1	1	0	0	1	30
1	2161137	2162925	1	1	1	46	0	47
1	2161137	2163683	1	1	1	2	0	44
1	2163001	2163683	1	1	1	60	0	50
1	2196032	2224939	2	2	0	0	1	39
1	2201279	2309524	1	1	0	1	2	34
1	2210012	2224852	1	1	0	0	1	34
1	2210087	2228013	2	2	0	1	0	20
1	2217111	2250859	1	1	0	1	0	33
1	2225305	2229522	2	2	0	1	0	39
1	2251104	2293612	1	1	0	0	1	32
1	2280132	2294785	2	2	0	1	0	32
1	2280132	2310522	2	2	0	1	0	42
1	2294793	2309680	2	2	0	0	1	33
1	2295097	2482127	1	1	0	2	1	47
1	2298567	2305353	2	2	0	0	1	17
1	2306098	2328091	2	2	0	1	0	33
1	2309612	2310460	2	2	0	0	1	39
1	2318114	2349099	1	1	0	1	0	16
1	2359952	2391100	1	1	0	1	0	46
1	2375362	2436564	1	1	1	1	0	45
1	2378033	2391169	1	1	0	0	1	42
1	2394210	2443407	2	2	0	0	2	32
1	2416249	2443407	2	2	0	1	0	46
1	2416589	2449548	2	2	0	1	0	26
1	2436682	2441932	1	1	1	6	0	47
1	2437006	2441932	1	1	0	1	0	27
1	2442015	2457745	1	1	1	11	0	49
1	2457827	2460605	1	1	1	7	0	45
1	2460686	2461655	1	1	1	5	0	46
1	2461763	2464308	1	1	1	7	0	38
1	2464347	2466669	1	1	1	8	0	38
1	2466813	2469878	1	1	1	5	0	48
1	2469950	2471568	1	1	1	3	0	48
1	2471658	2486444	1	1	1	2	0	49
1	2482215	3059741	2	2	0	4	1	31
1	2486510	2492455	1	1	1	5	0	50
1	2492559	2497079	1	1	1	6	0	50
1	2497211	2498650	1	1	1	9	0	49
1	2498777	2506524	1	1	1	7	0	42
1	2506615	2507249	1	1	1	2	0	32
1	2507408	2509097	0	0	1	5	0	46
1	2509261	2512508	1	1	1	4	0	47
1	2512586	2514525	1	1	1	5	0	46
1	2514643	2517940	1	1	1	8	0	36
1	2518079	2519630	1	1	1	6	0	45
1	2526865	2527935	2	2	0	1	0	35
1	2527149	2553226	1	1	0	0	1	14
1	2528052	2528078	1	1	0	1	0	20
1	2529810	2533116	2	2	0	2	0	41
1	2529810	2535877	2	2	0	1	0	23
1	2538590	2585488	2	2	0	1	0	39
1	2541700	2549230	1	1	0	7	0	49
1	2541700	2551896	1	1	0	4	0	50
1	2544433	2551157	1	1	0	3	0	27
1	2546330	2546389	2	4	0	1	0	39
1	2549202	2551157	1	1	0	15	1	50
1	2551250	2551896	1	1	0	2	0	50
1	2551255	2551896	1	1	1	797	3	50
1	2552030	2552363	1	1	1	596	1	50
1	2557179	2589802	1	1	0	1	0	21
1	2564320	2611167	1	1	0	2	0	36
1	2575467	3147262	2	2	0	5	0	36
1	2576955	2585688	1	1	1	55	0	49
1	2576955	2590420	1	1	0	6	0	46
1	2585192	2585688	1	1	0	1	0	32
1	2585749	2586619	1	1	0	1	0	45
1	2585776	2586619	1	1	1	44	0	49
1	2585776	2587777	1	1	0	1	0	36
1	2585776	2590420	1	1	0	1	0	15
1	2586703	2587777	1	1	1	68	0	50
1	2587860	2588778	1	1	1	51	1	36
1	2588815	2590420	1	1	1	64	0	36
1	2589734	2626951	1	1	0	1	0	38
1	2590480	2591684	1	1	1	64	0	30
1	2591715	2592992	1	1	1	72	0	31
1	2599277	2616200	1	3	0	0	1	31
1	2611168	2655284	1	1	0	0	1	41
1	2615060	2655284	1	1	0	1	0	46
1	2629187	2663660	1	1	0	1	0	17
1	2642857	2681070	2	2	0	0	1	40
1	2649285	2651371	2	2	0	0	1	16
1	2649285	2695011	2	2	0	0	1	16
1	2649706	2668280	1	1	0	1	0	39
1	2655305	2681797	2	2	0	0	1	30
1	2659350	2682858	2	4	0	0	1	35
1	2662831	2700778	1	1	0	0	1	41
1	2662918	2700865	2	2	0	0	1	44
1	2663331	2670579	1	1	0	1	0	15
1	2670746	2682958	1	1	0	0	2	44
1	2685708	2700865	2	2	0	0	1	19
1	2700779	2814134	1	1	0	0	3	38
1	2700866	2855047	2	2	0	0	5	42
1	2700866	2876605	2	2	0	0	3	26
1	2727164	2802393	2	2	0	0	2	43
1	2739164	2764151	2	2	0	0	1	44
1	2748745	2959191	0	0	0	3	1	40
1	2775571	2814134	1	1	0	0	2	33
1	2782083	2782488	2	2	1	1	0	23
1	2814291	2876674	2	2	0	0	2	43
1	2845828	2876674	2	2	0	0	1	25
1	2846690	2861427	2	2	0	1	0	32
1	2849379	2861286	1	1	0	1	0	33
1	2852266	2906272	2	2	0	8	1	45
1	2909788	2921799	2	2	0	1	0	29
1	2923767	2950045	2	4	0	1	0	21
1	2939555	2981502	2	2	0	0	1	38
1	2939566	2981466	1	1	0	0	1	23
1	2955276	3043832	1	1	0	2	1	31
1	2959226	3008715	2	2	0	3	1	34
1	2959226	3147262	2	2	0	3	0	34
1	2964444	3008775	2	2	0	0	1	30
1	2982823	3031358	2	2	0	1	1	42
1	3028421	3036687	1	1	0	0	1	39
1	3028508	3036778	2	2	0	1	1	37
1	3028508	3058500	2	2	0	0	1	22
1	3058346	3091530	1	1	0	0	1	28
1	3058501	3091686	2	2	0	0	1	31
1	3093644	3102416	1	1	0	0	1	37
1	3111404	3155589	2	4	0	0	1	29
1	3111450	3123981	2	2	0	0	2	17
1	3111450	3142553	2	2	0	0	2	40
1	3111450	3229606	2	2	0	0	8	49
1	3121133	3238763	1	1	1	3	0	32
1	3142452	3158548	2	2	0	0	1	37
1	3142467	3153379	1	1	0	1	1	43
1	3142554	3153466	2	2	0	0	1	25
1	3142623	3153535	2	2	0	0	1	35
1	3142623	3183578	2	2	0	0	1	48
1	3142682	3152264	2	2	0	0	1	18
1	3153072	3153379	1	1	0	0	1	32
1	3153380	3183422	1	1	0	0	1	31
1	3210129	3229606	2	2	0	1	0	32
1	3219341	3260183	1	1	0	1	0	39
1	3219463	3221784	2	2	0	0	1	43
1	3219463	3229642	2	2	0	0	1	43
1	3221749	3229606	2	2	0	0	11	49
1	3229520	3255518	1	1	0	0	1	42
1	3229520	3273056	1	1	0	2	2	45
1	3231520	3252535	2	2	0	0	1	34
1	3238893	3285108	1	1	1	2	0	29
1	3244121	3248187	1	1	0	0	1	48
1	3249514	3252448	1	1	0	0	1	39
1	3252449	3350108	1	1	0	0	2	40
1	3255519	3273056	1	1	0	1	0	41
1	3273144	3333834	2	2	0	0	3	34
1	3285138	3302131	1	1	1	2	0	29
1	3293235	3333834	2	2	0	0	3	32
1	3302253	3302752	1	1	1	2	0	44
1	3302803	3314471	1	1	1	1	0	47
1	3314613	3319773	1	1	1	1	0	38
1	3319930	3321370	1	1	1	1	0	30
1	3319930	3322208	1	1	0	1	0	34
1	3321422	3322208	1	1	1	1	0	22
1	3322268	3324412	1	1	1	1	0	8
1	3324465	3331635	1	1	1	3	0	43
1	3331779	3331860	1	1	0	1	0	34
1	3331779	3331904	1	1	0	1	0	35
1	3333951	3335859	2	2	0	0	1	24
1	3334484	3337270	1	1	1	3	0	50
1	3336326	3357066	1	1	0	1	0	21
1	3350040	3366987	1	1	0	1	0	25
1	3351609	3353939	1	1	1	1	0	47
1	3351923	3357077	1	1	0	0	1	37
1	3354024	3355458	1	1	1	2	0	42
1	3355610	3359194	1	1	1	2	0	47
1	3359351	3368366	1	1	1	4	0	34
1	3368540	3383386	1	1	1	1	0	5
1	3383498	3386467	1	1	1	2	0	27
1	3386549	3389639	1	1	0	2	0	47
1	3389285	3414872	2	2	0	0	1	19
1	3389729	3392540	1	1	0	2	0	41
1	3399539	3440096	1	1	0	0	1	14
1	3414569	3414872	2	2	0	1	0	45
1	3429922	3477420	2	2	0	0	1	50
1	3447882	3476268	2	2	0	0	1	45
1	3447882	3477420	2	2	0	0	1	25
1	3476113	3503432	1	1	0	0	1	42
1	3503520	3674051	2	2	0	0	5	42
1	3520029	3560350	1	1	0	0	1	42
1	3560419	3583110	1	3	0	1	0	23
1	3565942	3572352	1	1	0	0	1	41
1	3565942	3572422	1	1	0	0	1	21
1	3565942	3588327	1	1	0	0	1	21
1	3565942	3599385	1	1	0	0	1	28
1	3565942	3615306	1	1	0	0	1	34
1	3615394	3643748	2	2	0	0	1	19
1	3644686	3694266	2	2	0	0	1	29
1	3664377	3674051	2	2	0	0	10	48
1	3664377	3700936	2	2	0	0	1	36
1	3674215	3701234	1	1	0	1	0	39
1	3701220	3711976	2	2	0	1	0	23
1	3760413	3809876	2	2	0	0	1	35
1	3785101	3801742	1	1	0	1	0	16
1	3789976	3796134	2	2	0	0	2	36
1	3790045	3796203	2	2	0	0	1	37
1	3790045	3839725	2	2	0	0	1	37
1	3801899	3809876	2	2	0	0	2	47
1	3887623	3965316	2	2	0	1	1	15
1	3902328	3905531	1	1	0	0	3	43
1	3902364	3905567	1	1	0	1	0	42
1	3902364	3918125	1	1	0	0	1	27
1	3905568	3918125	1	1	0	0	1	27
1	4019957	4020002	2	2	0	4	1	45
1	4048531	4049027	1	1	0	1	0	34
1	4123182	4157319	2	4	0	0	1	12
1	4232951	4258727	1	1	0	0	1	49
1	4259145	4277116	2	4	0	0	1	19
1	4321193	4322915	1	1	0	4	0	28
1	4455333	4470431	1	1	0	0	1	14
1	4518219	4588257	1	1	0	0	2	23
1	4588258	4618450	1	1	0	0	1	33
1	4588345	4618537	2	2	0	0	2	27
1	4617493	4663427	1	1	0	0	1	31
1	4618538	4728987	2	2	0	0	3	48
1	4627936	4658425	1	1	0	1	0	42
1	4629879	4872061	1	1	0	3	1	13
1	4706618	4721897	1	1	0	1	0	49
1	4726043	4742478	2	2	0	1	0	30
1	4738548	4742478	2	2	1	53	0	50
1	4742554	4745307	2	2	1	23	0	48
1	4743340	4745307	2	2	1	35	0	50
1	4744600	4745307	2	2	1	5	0	46
1	4745584	4746968	2	2	1	11	0	49
1	4745605	4746968	2	2	0	1	0	25
1	4745608	4746968	2	2	1	90	0	49
1	4747057	4775754	2	2	1	99	0	50
1	4758581	4909164	1	1	0	2	1	48
1	4775899	4822371	2	2	1	122	0	50
1	4809636	5743254	1	1	0	4	4	41
1	4822489	4843272	2	2	1	78	1	48
1	4843416	4881815	2	2	1	2	1	35
1	4843416	4883099	2	2	1	93	1	50
1	4852004	4855396	1	1	0	0	1	20
1	4887483	4909164	1	1	0	0	1	16
1	4894116	4895891	1	1	0	1	0	49
1	4933335	5000249	1	1	0	2	0	21
1	4944682	4974426	1	1	0	0	1	34
1	4944689	5000249	1	1	0	1	1	38
1	4974583	5022275	2	2	0	0	1	33
1	4984418	5007967	1	1	0	0	1	50
1	4984505	5008054	2	2	0	0	1	21
1	5006364	5019963	2	2	0	0	1	25
1	5008055	5056397	2	2	0	0	1	41
1	5011251	5019963	2	2	0	1	0	40
1	5039049	5050181	2	2	0	0	1	43
1	5059783	5061618	1	1	0	0	2	50
1	5061688	5101403	1	1	0	1	0	21
1	5194082	5220718	1	1	0	1	0	45
1	5324833	5326732	1	1	0	0	1	29
1	5326769	5337341	1	1	0	0	1	36
1	5326769	5743254	1	1	0	0	4	41
1	5418586	5632237	2	2	0	2	2	29
1	5418586	5668315	2	2	0	3	1	48
1	5487647	5498251	1	3	0	0	1	20
1	5522986	5565283	2	2	0	1	0	29
1	5551473	5565352	2	2	0	1	0	36
1	5605989	5644712	2	2	0	0	1	39
1	5607572	5646140	2	2	0	2	1	37
1	5667787	5796797	1	1	0	0	7	50
1	5667874	5668315	2	2	0	0	1	45
1	5673663	5686719	1	1	0	0	1	35
1	5673716	5686777	1	1	0	0	1	16
1	5682410	5796797	1	1	0	0	8	50
1	5684433	5686788	1	1	0	0	4	48
1	5686789	5723852	1	1	0	0	1	44
1	5690855	5723790	1	1	0	1	0	29
1	5698674	5858869	1	1	1	4	0	31
1	5748208	5778775	1	1	0	0	1	34
1	5772610	5778775	1	1	0	0	1	34
1	5772679	5778844	1	1	0	0	1	19
1	5772679	5911638	1	1	0	1	2	49
1	5778845	5911638	1	1	0	1	2	42
1	5832713	5834371	2	2	0	0	1	14
1	5834356	5869909	2	2	0	0	1	47
1	5850316	5861433	1	1	0	1	0	32
1	5859099	5922520	1	1	1	3	0	44
1	5868676	5869909	2	2	0	0	1	47
1	5869910	5916177	2	2	0	0	1	42
1	5878216	5911638	1	1	0	0	2	46
1	5911726	5939295	2	2	0	0	2	33
1	5922643	6068631	1	1	1	2	0	44
1	5980996	6023226	2	2	0	0	1	34
1	5996319	6023226	2	2	0	0	1	22
1	6026493	6122636	1	1	0	4	2	48
1	6068716	6138011	1	1	1	1	0	32
1	6138128	6291152	1	1	1	0	1	3
1	6141031	6180335	1	1	0	0	1	30
1	6169701	6186925	1	1	0	1	0	21
1	6180998	6212848	2	2	0	0	1	17
1	6290462	6376012	2	2	0	1	1	41
1	6291290	6511281	1	1	1	2	1	43
1	6325126	6341402	1	1	0	1	0	39
1	6325126	6374044	1	1	0	0	1	39
1	6330415	6376012	2	2	0	0	1	30
1	6344942	6347206	2	2	0	0	2	46
1	6344942	6382653	2	2	0	0	1	46
1	6347221	6382667	1	1	0	0	1	38
1	6356604	6422676	2	2	0	2	0	36
1	6373989	6386999	1	1	0	0	1	40
1	6387056	6403379	1	1	0	0	1	14
1	6438353	6447678	2	4	0	0	1	23
1	6448568	6471469	2	2	0	0	1	48
1	6484380	6517836	2	2	0	1	0	19
1	6499916	6549301	1	3	0	1	0	23
1	6511344	6525102	1	1	1	2	0	50
1	6525253	6539335	1	1	0	1	0	22
1	6555560	6567173	1	1	0	0	6	40
1	6555560	6678897	1	1	0	0	5	40
1	6555567	6586275	1	1	0	0	5	33
1	6555629	6577384	1	1	0	0	1	33
1	6567243	6620335	1	1	0	2	0	47
1	6586260	6625091	1	1	0	1	0	17
1	6586338	6609002	1	1	0	0	1	45
1	6609090	6632438	2	2	0	0	1	23
1	6622232	6647068	1	1	0	0	2	43
1	6646587	6649918	1	3	0	1	0	24
1	6646805	6662515	1	1	0	1	0	35
1	6647102	6657748	1	1	0	0	1	12
1	6685785	6717687	1	1	0	1	0	26
1	6694236	6719344	1	1	0	1	0	19
1	6700858	6712728	2	2	0	0	1	34
1	6712015	6728098	1	1	0	1	0	35
1	6719357	6762648	1	3	0	1	0	29
1	6724451	6729733	1	1	1	2	0	26
1	6743209	6769768	2	2	0	0	1	26
1	6754001	6769221	2	2	0	0	1	36
1	6759605	6760130	2	2	0	0	1	36
1	6766390	6769706	2	2	0	0	1	25
1	6771997	6807714	1	1	0	1	0	33
1	6772565	6807714	1	1	1	2	0	46
1	6772689	6807714	1	1	0	2	0	28
1	6784919	6827265	2	2	0	0	2	38
1	6784919	6829088	2	2	0	0	1	17
1	6807980	6864826	1	1	1	7	0	49
1	6817704	6849624	1	1	0	1	0	23
1	6817704	7195223	1	1	0	4	0	46
1	6840004	6840039	2	2	0	0	1	50
1	6840004	6845873	2	2	0	0	1	14
1	6840004	6845909	2	2	0	0	1	50
1	6840073	6844939	2	2	0	0	1	34
1	6840073	6845942	2	2	0	0	3	45
1	6844871	6845873	2	2	0	1	1	48
1	6860385	6903161	2	2	0	0	1	33
1	6864997	6872712	1	1	1	6	0	41
1	6866043	6903161	2	2	0	0	3	40
1	6866043	6903370	2	2	0	1	0	50
1	6866043	6922063	2	2	0	0	3	40
1	6872875	6873187	1	1	1	2	0	47
1	6873342	6876095	1	1	1	5	0	38
1	6876199	6878282	1	1	1	5	0	34
1	6876694	6921994	2	2	0	1	0	24
